text,label,language
Lo que nos enseña la epidemiología genómica sobre las olas de COVID-19 en España (y cómo evitar una nueva ola) http,1.5,Spanish
"@user Es no tener madre, es un miserable, ojalá pague todo el daño que esta haciendo en vida",2.5,Spanish
Puedo sola porque siempre pude,2.5,Spanish
la neuróloga me dijo que tengo una vida sedentaria JSJS y que quiere si no encuentro ni mi carnet para salir,3.5,Spanish
¿Donde está el botón reset de este país?,1.4,Spanish
Todo tengo que andar diciendo jaja,1.0,Spanish
@user @user La verdad es que si,1.8,Spanish
Y tu sigues dando vuelta en mi cabeza carrusel🎠 🎶,2.6,Spanish
@user @Atletico @GaloNaVeia @GaloBmg @tvgalo @user @Igortep @user @user De nada Man,1.0,Spanish
"@user @user Esta botoxeada, tiene filtro, y que hace el esperpento ese en tik tok.",1.8,Spanish
"Hubo mucho saboteo, cientos de personas nos quedamos sin votar y sucedió en varios lugares de Maracay.",1.0,Spanish
@user Pero el principio de inocencia?,1.0,Spanish
"📌 “Si quieres volar, deja ir todo lo que te sujeta.” – Buddha",1.6,Spanish
"todo el tiempo me está diciendo loca o q soy una payasa, por qué no se fija en ella",3.6,Spanish
"@user @MarcaClaro Bots culiaos odiosos, tan fracasados que no tienen otra cosa que hacer, defender weonxs.",2.5,Spanish
"@user si quieres hago un corta y pega de tu mensaje y se lo envío, que a mi todavía no me ha bloqueado :)",3.2,Spanish
"ya veo que cuando salgan más fotos de har,ry y oIivia van a unlarrear todas dios ya lo vivimos porfas no sean demasiado imbeciles",1.25,Spanish
"@user yo mejor voy a elegir química, que es más fácil",2.6,Spanish
"Ojalá te encuentres a la famosa neni un día y te reciba con un botellazo, 🤞🏻",3.0,Spanish
@user buena suerte,2.6,Spanish
"Y me voy a olvidar de mi familia, quiero ser feliz",3.75,Spanish
"@user Buena cantidad de venezolanos tienen la memoria muy corta, totalmente de acuerdo.",1.25,Spanish
🔴Ya tenemos los juegos del plus!➕ y en breve empezaremos a jugarlos!🔛 Pasarse por el canal 👇https://t.co/Iad5i4mm1z,1.0,Spanish
Por siempre defenderé mi país y mi bandera. Me uno a #MujeresPorKast http,1.6,Spanish
@user Ojalá se de la oportunidad de comprarme el cosplay y q claroo q yes,2.5,Spanish
cómo venga Mbappé y se vaya Hazard a mi me llevan preso,1.75,Spanish
ALGUIEN ME PUEDE DECIR porque todos decís que van a decir fechas de tour??,1.0,Spanish
"@user @BTS_twt Buen trabajo ARMY, sigamos asi o mejor!! LET US SHINE ON iHEART #BTSARMY #BestFanArmy #iHeartAwards @BTS_twt",1.0,Spanish
Me molesta la gente que se cree superior sólo por tener cosas que los demás no tienen...,3.0,Spanish
quien para hacer una fiesta con temática de skins,1.8,Spanish
Don cabal tiene el culo conectado con la lengua. #circolombia #elpaismasfelizdelmundo http,2.0,Spanish
"dejad de tener ese concepto de mi, yo no soy así",2.75,Spanish
Osea que me tendré que poner a dieta y ejercicio??,2.8,Spanish
@user Duerme en algun momento señora?,1.6,Spanish
¿Cómo es que pasó la semana tan rápido? 🥺,1.8,Spanish
"""."" y te doy la primera foto que me aparezca en pinterest",2.5,Spanish
@user @user @user Tomen para que se les ponga la piel de gallina un rato...,1.6,Spanish
Sabemos que ahorita todas las personas que capturen son del ELN. Ya está más que cantado.,1.25,Spanish
@user Muchas felicidades a los dos💕❤🥰,1.8,Spanish
@user Bueno hacelos parado,2.0,Spanish
La hace mucho de emoción,2.4,Spanish
Uno ya no quiere hacer corajes pero es que luego sale con esas mamadas😡😡😡,1.6,Spanish
"si tú coge hombre ajeno, no tienes ningún derecho de enojarte si depué te cogen el tuyo.",3.0,Spanish
@publico_es ¿Y una ley de gilipollas para cuando? Porque hay bastantes más que trans.,1.25,Spanish
@user No hablo de Gustavo Bolívar. Hablo de Petro. Sólo los ilusos creen que él es capitalista. Por favor.,1.4,Spanish
faaa boludo q aburrida estoy 🙄,1.2,Spanish
Me pone loco saber que sin Messi y sin Scaloni tal vez ganábamos.,2.0,Spanish
"Si no son, no son aferrarte y obsesionarte a alguien hace daño",3.4,Spanish
@user @user Y hacerme... ???,3.4,Spanish
@user @xhugocobox @flaviofdzz @_samanthagg mi niña esta adoptadísima de por si no pasa nada,3.2,Spanish
@user Mi humildad me hizo desmentirlas ntp…,3.0,Spanish
"bueno chicos si no quieren discutir en Chota podemos discutir en Pelotas, Brasil",3.0,Spanish
@user Octubre #KimHyunJoong #kimHyunJoongEnHechosSabado,1.6,Spanish
@user @EstebanPazR Eso diría Repetto,2.0,Spanish
que lindo me dan como 30 unf por día 🙈,3.0,Spanish
@user No me hagas esto porque me mato yo,3.8,Spanish
Y si empiezo a vender budines ahora que nadie hace 🤔,1.0,Spanish
"@user gracias, dios te lo pague 🙏",2.4,Spanish
Pero que grandeee😱😱😱 aguantarían una de ese tamaño?? Sigueme en instagram http http,4.0,Spanish
"@user Para mi hoy no salió ningún video mas que el de Harry, bye ❤️",1.75,Spanish
Este semestre va a ser hermoso tengo 5 materias promocionales me voy a re poner las pilas y voy a sacar todo ---&gt; 🤡🤡🤡🤡🤡,2.8,Spanish
¿Quién sabe matemáticas? ¡para que me enseñe el pito! 😂 http,2.2,Spanish
Últimamente me siento vacío. Es como si todo estuviera desierto dentro de mi alma.,3.8,Spanish
"@user Bueno manao, no hay de otra... aquí la vaina está muy heavy como para andar buscando lo que no se ha perdido",2.25,Spanish
@user Hasta ahora estoy esperando el yapeo...,1.5,Spanish
@user Jajajaja ya después dejó de ver su novela,1.6,Spanish
El chico tiene autismo también! Dejenlo ALI AMOR Y TRISTEZA #DrMilagro,1.0,Spanish
@user Que pena jo ojalá el mozo pueda arreglarlo si encima era para una buena causa 😔,1.4,Spanish
"algn mutual me puedes subir a 6k me falta 1,5k pd:hace mucho que no juego",3.0,Spanish
"@user @MARCIANOPHONE Si fuera un mentiroso no hubiera ganado 1000 dolares hoy, por el dodgecoin. Les gooo",2.0,Spanish
"@user Que se conecten al wi fi, porque los datos se les estan agotando",3.0,Spanish
"http Es mi canción para vos, siempre lo será salgamos de esta ruina de rutinas aburridas",3.75,Spanish
"La Biblia. I Pedro 2,22 [22]El que no cometió pecado, y en cuya boca no se halló engaño;",1.0,Spanish
En mi vida el proceso de ser novios dura más que la relación jajaja🙃,4.25,Spanish
Aveces agradezco tener un sentimiento mutuo con alguien,3.6,Spanish
Estuviste asustente pero aún así estuviste presente,2.75,Spanish
@user @user Bien por las vacas,1.5,Spanish
@user Es que es 🥰😍😍,3.5,Spanish
"@user Si es urgente, mejor la llamas",3.25,Spanish
"@user @official__wonho @OfficialMonstaX diooos, te juro. lo que pasa es que es tan bueno que no se le entiende a",2.25,Spanish
Buen diaaaaaaa chicos quiero participar por los premios #ElClubDelMoro,1.0,Spanish
@user @user bien también,1.0,Spanish
Te estraño un wen 🐥🥺❤️,2.8,Spanish
que masa la de física con la fuerza help,1.5,Spanish
Cepeda no puedes apagar la tele proque no tienes el cable enchufado alma de cántaro!,1.0,Spanish
Tengo un amigo muy fino que se llama Agripino #AgripinoChallenge @franco_esca 🤣🤣🤣🤣🤣🤣🤣 http,1.4,Spanish
Una amiga viviendo en suiza que quiere decir esto? jajaja sale plantarse en su casa XD,1.4,Spanish
@user #FutbolTotalDIRECTV vamos Peru! Saludos desde Lima. Maqui y Óscar. Estamos en semis,1.4,Spanish
"Asi tenemos que actuar este año,dulzura las pelotas http",3.6666666666666665,Spanish
@user Diría q si pero tenés novia 😁,3.0,Spanish
@user cuidado q te va a explotar la cabeza,1.6,Spanish
"Primer partido, primer ⚽️. ¡Se estrenó el mellizo! 🇲🇽 🔥 😎 #MEXTOUR | #FMFporNuestroFútbol http",1.0,Spanish
@user Es normal cuando no se sale bien,2.8,Spanish
Muy bueno el partido pero nadie habla del comercial de @user magistral 👌🏼,1.2,Spanish
@user Gracias guapo❣️ cuando lo tenga permitido voy a pedirte permiso para mutar unos días :( desde ya perdón por las molestias,2.8,Spanish
"Mal ahí ser mí ex, porque cada día estoy más lindo",3.4,Spanish
sigo sin entender como una persona puede aprovecharse tanto de otra por el simple hecho de saber que la quiere demasiado,2.4,Spanish
"@ricarospina @user @user @BluRadioCo Disidencias? Las Farc, por qué Comúnmente tratan de llamarlas disidencias?",1.2,Spanish
estoy asi escuchando el debate http,1.3333333333333333,Spanish
@user Para la próxima se meten con Steven Universe y les queman el canal jaja,1.8,Spanish
@user ¡Excelente elección! #CineEsVida,1.0,Spanish
Gremios industriales defendieron las políticas de Alberto Fernández para el sector http,1.25,Spanish
Dime cómo quieres que te explique? Que por más que llores y supliques yo ya no vuelvo contigo..,3.4,Spanish
@oednaldopereira @user de torar,1.25,Spanish
@user A donde voy para poder verte hermosa,3.8,Spanish
@user @user Parámetro para Saldivar Veremos si respeta la ley y la constitución que juro proteger,1.0,Spanish
Iba a dormir feliz y tranquila hasta que prendí la tele en donde están pasando la boda roja #got,2.2,Spanish
@user En la sopa,1.0,Spanish
"Si no consigo trabajo, empezaré a pensar seriamente en el only fans para aprovechar los atributos que me dio la genética",3.5,Spanish
@user Verdad que siii? Lo pillé también y me asusté un pelín xd,2.0,Spanish
"@user Entiéndase el ""me gusta"" como ""no me gusta"". 🤦",2.2,Spanish
@JuanSGuarnizo Felíz Año Nuevo!!,1.3333333333333333,Spanish
"bueno, no olviden que ""oh mami"" es competencia con butter, así que tengan cuidado, y no olviden sus prioridades.",2.0,Spanish
@user Igual no pienses mucho en contrapartes porque te vas a re confundir en especial en jjl,2.0,Spanish
@user Estoy esperando a LH traducciones 😭,1.0,Spanish
@user Ayyy💕💕💕 justo estoy terminando un mini lienzo de una parejita. Luego subo✨,2.4,Spanish
@user Y la costra de vino que queda en locicoooo JAJJAJAAJAJA,1.75,Spanish
@Nacional @Sudamericana donde donde está Marc Antoni,1.0,Spanish
@user @OMSA_RD @user Osea que no aguantó y tuvo que hacerlo en los pantalones 👖🙄🤔🤣🤣🤣🤣🤣🤣,3.2,Spanish
@CFEmx Hola buen día como puedo obtener un recibo de luz,1.6,Spanish
@user porfavor aumenten la capacidad en survival :( no puedo entrar y quiero aparecer en tus videos :'v,1.8,Spanish
Pero mira que hermoso día para la resaca y comer todo el día,3.333333333333333,Spanish
@user pégame por preguntona,2.6,Spanish
@user Uu pero esa es nueva no ?,1.0,Spanish
@user ojala fuese el,2.75,Spanish
entro a twt todos los días con el riesgo de leer los tweets de algún hispanohablante,2.5,Spanish
las de mi grupo ya no me quieren me abandonaron 😭😭😭😭😭😭,3.8,Spanish
"Olé, el viaje de Ferdinand (2017) - Leer 349 Críticas de Películas Enlace: http #OléElViajeDeFerdinand #PeliCritica",1.0,Spanish
la música de las dos va a ser tipo nos venimos tan arriba saltando que no nos damos cuenta de que en cualquier momento caemos por el balcón,2.0,Spanish
No tienes por qué soportarme.,3.25,Spanish
#PlanDeVacunación | 💉 En la próxima semana está prevista la llegada de más de 4.000.000 de vacunas. 👇 http,1.0,Spanish
"tejer la bibliografía, sale mal",1.6666666666666667,Spanish
Aparecí ! Y si me siguen 😢,1.8,Spanish
C-creo que los Minions no eran tan fuertes antes~ http,1.6,Spanish
a leer cartas astrales señores 💪🏻 tendría q trabajar de esto,1.75,Spanish
FUA* Wtf como día,1.75,Spanish
"@user @user y si,se pasa volando el tiempo",1.4,Spanish
"@BTS_twt Se ve bien hermoso, Jajaja se te puede ver el reflejo. 😂",1.6,Spanish
"@user a mi tambiénn, cuando quieras hablame al dm¡!",3.4,Spanish
@user Nei me hicieron literalmente sangre paso,2.0,Spanish
He hecho muchas pendejadas en mi vida y de lo único que estoy segura es de que puedo hacer muchas más,3.6,Spanish
@user @user a ver lo que dura,1.8,Spanish
@user el otro dia me dolia un poco pero no mucho por suerte igual es algo que ya me venia pasando asi que calculo q no es mi fin,1.75,Spanish
Que mierda esperan para abrir los bancos con atención a full como todos los comercios?,1.6,Spanish
Tengo depresión pos tercera temporada de Sex Education,3.4,Spanish
Mucho ánimo @Maria_Araujo8 💪 Queremos verte muy pronto en las canchas con @unigirona 💥 http,2.4,Spanish
¿Cómo se desabrocha un corazón? Se me ha quedado enganchado con la vida y no hay manera.,3.6,Spanish
"Por discusión sobre recibo de luz, hijo mata a puñal a su madre » Hora en Punto http",1.25,Spanish
@user Y nomás puse mi presencia 😂,1.4,Spanish
@user la mía osea,2.2,Spanish
"Por Nosotros, por España #EligeAgendaEspaña #PrimeroVox",1.0,Spanish
no tengo amigos ahora a quien etiqueto jajaja,2.2,Spanish
@user buenass,1.5,Spanish
"@user @user Tenga, para que deje de defender a una mierda de persona. http",1.8,Spanish
"Tengo que ponerme las pilas wacho, sino alto gil",2.0,Spanish
"la forma de que me alegro de que el villano se libere, osea loki JAJAJAJA chillando estoy #Loki",1.4,Spanish
Se buscan 3 jugadores de ayudas para esta noche al ser posible 2dfc 1 mcd o carr,1.75,Spanish
